market,year,month,company_id,company_name,revenue_current,revenue_previous_month,revenue_same_month_last_year,revenue_mom_change_pct,revenue_yoy_change_pct,revenue_ytd_last_year,revenue_ytd_change_pct,note
tpex,2025,5,5465,富驊,484267,634526,327838,-23.68,47.71,2101234,27.9,-
tpex,2025,6,5465,富驊,433014,484267,245766,-10.58,76.18,2347000,32.95,訂單增加
tpex,2025,7,5465,富驊,517185,433014,230010,19.43,124.85,2577010,41.15,訂單增加
tpex,2025,8,5465,富驊,429320,517185,314755,-16.98,36.39,2891765,40.64,-
tpex,2025,9,5465,富驊,348677,429320,351243,-18.78,-0.73,3243008,36.16,-
tpex,2025,10,5465,富驊,322892,348677,331480,-7.39,-2.59,3574488,32.56,-
tpex,2025,11,5465,富驊,377875,322892,397322,17.02,-4.89,3971810,28.81,-
tpex,2025,12,5465,富驊,338143,377875,516786,-10.51,-34.56,4488596,21.52,-
tpex,2026,1,5465,富驊,525950,338143,516595,55.54,1.81,516595,1.81,-
tpex,2026,2,5465,富驊,257492,525950,442479,-51.04,-41.8,959074,-18.31,-
tpex,2026,3,5465,富驊,289103,257492,609624,12.27,-52.57,1568698,-31.62,訂單減少
tpex,2026,4,5465,富驊,299421,289103,634526,3.56,-52.81,2203224,-37.72,訂單減少
tpex,2026,5,5465,富驊,258462,299421,484267,-13.67,-46.62,2687491,-39.33,-
tpex,2026,6,5465,富驊,374524,258462,433014,44.9,-13.5,3120505,-35.74,-
tpex,2026,7,5465,富驊,375293,374524,517185,0.2,-27.43,3637690,-34.56,-
tpex,2026,8,5465,富驊,410577,375293,429320,9.4,-4.36,4067010,-31.37,-
tpex,2020,1,5468,凱鈺,6779,13393,9532,-49.38,-28.88,9532,-28.88,-
tpex,2020,2,5468,凱鈺,8953,6779,7527,32.06,18.94,17059,-7.77,-
tpex,2020,3,5468,凱鈺,15126,8953,10975,68.94,37.82,28034,10.07,-
tpex,2020,4,5468,凱鈺,13688,15126,12803,-9.5,6.91,40837,9.08,-
tpex,2020,5,5468,凱鈺,13228,13688,11092,-3.36,19.25,51929,11.25,-
tpex,2020,6,5468,凱鈺,14774,13228,11559,11.68,27.81,63488,14.27,-
tpex,2020,7,5468,凱鈺,8876,14774,8997,-39.92,-1.34,72485,12.33,-
tpex,2020,8,5468,凱鈺,8350,8876,10911,-5.92,-23.47,83396,7.64,-
tpex,2020,9,5468,凱鈺,10032,8350,11799,20.14,-14.97,95195,4.84,-
tpex,2020,10,5468,凱鈺,12077,10032,12426,20.38,-2.8,107621,3.96,-
tpex,2020,11,5468,凱鈺,13209,12077,14630,9.37,-9.71,122251,2.32,-
tpex,2020,12,5468,凱鈺,17592,13209,13393,33.18,31.35,135644,5.19,-
tpex,2021,1,5468,凱鈺,9714,17592,6779,-44.78,43.29,6779,43.29,-
tpex,2021,2,5468,凱鈺,7255,9714,8953,-25.31,-18.96,15732,7.86,-
tpex,2021,3,5468,凱鈺,12855,7255,15126,77.18,-15.01,30858,-3.35,-
tpex,2021,4,5468,凱鈺,12034,12855,13688,-6.38,-12.08,44546,-6.03,-
tpex,2021,5,5468,凱鈺,11554,12034,13228,-3.98,-12.65,57774,-7.55,-
tpex,2021,6,5468,凱鈺,12358,11554,14774,6.95,-16.35,72548,-9.34,-
tpex,2021,7,5468,凱鈺,11150,12358,8876,-9.77,25.61,81424,-5.53,-
tpex,2021,8,5468,凱鈺,11924,11150,8350,6.94,42.8,89774,-1.03,-
tpex,2021,9,5468,凱鈺,13219,11924,10032,10.86,31.76,99806,2.26,-
tpex,2021,10,5468,凱鈺,13139,13219,12077,-0.6,8.79,111883,2.96,-
tpex,2021,11,5468,凱鈺,13766,13139,13209,4.77,4.21,125092,3.09,-
tpex,2021,12,5468,凱鈺,14534,13766,17592,5.57,-17.38,142684,0.57,-
tpex,2022,1,5468,凱鈺,14972,14534,9714,3.01,54.12,9714,54.12,訂單增加
tpex,2022,2,5468,凱鈺,15567,14972,7255,3.97,114.56,16969,79.96,訂單增加
tpex,2022,3,5468,凱鈺,20148,15567,12855,29.42,56.73,29824,69.95,訂單增加
tpex,2022,4,5468,凱鈺,20205,20148,12034,0.28,67.89,41858,69.36,訂單增加
tpex,2022,5,5468,凱鈺,18734,20205,11554,-7.28,62.14,53412,67.8,訂單增加
tpex,2022,6,5468,凱鈺,11452,18734,12358,-38.87,-7.33,65770,53.68,訂單增加
tpex,2022,7,5468,凱鈺,9738,11452,11150,-14.96,-12.66,76920,44.06,-
tpex,2022,8,5468,凱鈺,10583,9738,11924,8.67,-11.24,88844,36.64,-
tpex,2022,9,5468,凱鈺,9080,10583,13219,-14.2,-31.31,102063,27.84,-
tpex,2022,10,5468,凱鈺,11574,9080,13139,27.46,-11.91,115202,23.3,-
tpex,2022,11,5468,凱鈺,8596,11574,13766,-25.73,-37.55,128968,16.81,-
tpex,2022,12,5468,凱鈺,9166,8596,14534,6.63,-36.93,143502,11.36,-
tpex,2023,1,5468,凱鈺,7589,9166,14972,-17.2,-49.31,14972,-49.31,-
tpex,2023,2,5468,凱鈺,7689,7589,15567,1.31,-50.6,30539,-49.97,去年上半年因晶圓不足造成市場搶購，但下半年市場需求開始降低，延續至今。
tpex,2023,3,5468,凱鈺,8784,7689,20148,14.24,-56.4,50687,-52.52,去年上半年缺貨高峰， 因此出貨量和銷貨金額大增。今年Q1市場持續低迷， 銷售持續處於低點。
tpex,2023,4,5468,凱鈺,8571,8784,20205,-2.42,-57.57,70892,-53.96,市場持續低迷，銷售量維持第一季狀況。
tpex,2023,5,5468,凱鈺,10731,8571,18734,25.2,-42.71,89626,-51.61,去年上半年因晶圓不足造成市場搶購，但下半年市場需求開始降低，延續至今。預計第二季銷售有慢慢回升的趨勢。
tpex,2023,6,5468,凱鈺,12322,10731,11452,14.82,7.59,101078,-44.9,-
tpex,2023,7,5468,凱鈺,10901,12322,9738,-11.53,11.94,110816,-39.91,-
tpex,2023,8,5468,凱鈺,11626,10901,10583,6.65,9.85,121399,-35.57,-
tpex,2023,9,5468,凱鈺,9350,11626,9080,-19.57,2.97,130479,-32.89,-
tpex,2023,10,5468,凱鈺,9573,9350,11574,2.38,-17.28,142053,-31.61,-
tpex,2023,11,5468,凱鈺,10762,9573,8596,12.42,25.19,150649,-28.37,-
tpex,2023,12,5468,凱鈺,10860,10762,9166,0.91,18.48,159815,-25.69,-
tpex,2024,1,5468,凱鈺,10288,10860,7589,-5.26,35.56,7589,35.56,-
tpex,2024,2,5468,凱鈺,7167,10288,7689,-30.33,-6.78,15278,14.24,-
tpex,2024,3,5468,凱鈺,9945,7167,8784,38.76,13.21,24062,13.87,-
tpex,2024,4,5468,凱鈺,11279,9945,8571,13.41,31.59,32633,18.52,-
tpex,2024,5,5468,凱鈺,9642,11279,10731,-14.51,-10.14,43364,11.43,-
tpex,2024,6,5468,凱鈺,11681,9642,12322,21.14,-5.2,55686,7.75,-
tpex,2024,7,5468,凱鈺,9368,11681,10901,-19.8,-14.06,66587,4.17,-
tpex,2024,8,5468,凱鈺,10063,9368,11626,7.41,-13.44,78213,1.55,-
tpex,2024,9,5468,凱鈺,8986,10063,9350,-10.7,-3.89,87563,0.97,-
tpex,2024,10,5468,凱鈺,11331,8986,9573,26.09,18.36,97136,2.69,-
tpex,2024,11,5468,凱鈺,10893,11331,10762,-3.86,1.21,107898,2.54,-
tpex,2024,12,5468,凱鈺,9925,10893,10860,-8.88,-8.6,118758,1.52,-
tpex,2025,1,5468,凱鈺,9678,9925,10288,-2.48,-5.92,10288,-5.92,-
tpex,2025,2,5468,凱鈺,10439,9678,7167,7.86,45.65,17455,15.25,-
tpex,2025,3,5468,凱鈺,9130,10439,9945,-12.53,-8.19,27400,6.74,-
tpex,2025,4,5468,凱鈺,9824,9130,11279,7.6,-12.9,38679,1.01,-
tpex,2025,5,5468,凱鈺,8700,9824,9642,-11.44,-9.76,48321,-1.13,-
tpex,2025,6,5468,凱鈺,8628,8700,11681,-0.82,-26.13,60002,-6.0,-
tpex,2025,7,5468,凱鈺,7077,8628,9368,-17.97,-24.45,69370,-8.49,-
tpex,2025,8,5468,凱鈺,7501,7077,10063,5.99,-25.45,79433,-10.64,-
tpex,2025,9,5468,凱鈺,32797,7501,8986,337.23,264.97,88419,17.36,賣出1戶透天
tpex,2025,10,5468,凱鈺,40876,32797,11331,24.63,260.74,99750,45.01,營建事業收入增加
tpex,2025,11,5468,凱鈺,9474,40876,10893,-76.82,-13.02,110643,39.29,-
tpex,2025,12,5468,凱鈺,10909,9474,9925,15.14,9.91,120568,36.87,-
tpex,2026,1,5468,凱鈺,11145,10909,9678,2.16,15.15,9678,15.15,-
tpex,2026,2,5468,凱鈺,7837,11145,10439,-29.68,-24.92,20117,-5.64,-
tpex,2026,3,5468,凱鈺,29181,7837,9130,272.34,219.61,29247,64.67,認列建設營收增加所致
tpex,2026,4,5468,凱鈺,11697,29181,9824,-59.91,19.06,39071,53.2,認列建案營收所致
tpex,2026,5,5468,凱鈺,11713,11697,8700,0.13,34.63,47771,49.82,-
tpex,2026,6,5468,凱鈺,12052,11713,8628,2.89,39.68,56399,48.27,-
tpex,2026,7,5468,凱鈺,9304,12052,7077,-22.8,31.46,63476,46.4,-
tpex,2026,8,5468,凱鈺,24970,9304,7501,168.37,232.88,70977,66.1,係因本月有認列交屋收入
tpex,2020,1,5474,聰泰,96831,108104,104953,-10.42,-7.73,104953,-7.73,-
tpex,2020,2,5474,聰泰,79860,96831,85331,-17.52,-6.41,190284,-7.14,-
tpex,2020,3,5474,聰泰,113327,79860,75920,41.9,49.27,266204,8.94,-
tpex,2020,4,5474,聰泰,148553,113327,112821,31.08,31.67,379025,15.71,-
tpex,2020,5,5474,聰泰,212134,148553,131263,42.8,61.6,510288,27.51,產品銷量增加
tpex,2020,6,5474,聰泰,245986,212134,136952,15.95,79.61,647240,38.54,產品銷量增加
tpex,2020,7,5474,聰泰,317397,245986,135459,29.03,134.31,782699,55.11,產品銷量增加
tpex,2020,8,5474,聰泰,361399,317397,95903,13.86,276.83,878602,79.31,產品銷量增加
tpex,2020,9,5474,聰泰,298332,361399,79681,-17.45,274.4,958283,95.53,產品銷量增加
tpex,2020,10,5474,聰泰,309389,298332,100398,3.7,208.16,1058681,106.21,產品銷量增加
tpex,2020,11,5474,聰泰,265099,309389,127379,-14.31,108.11,1186060,106.42,產品銷量增加
tpex,2020,12,5474,聰泰,257035,265099,108104,-3.04,137.76,1294164,109.04,產品銷量增加
tpex,2021,1,5474,聰泰,184011,257035,96831,-28.41,90.03,96831,90.03,產品銷量增加
tpex,2021,2,5474,聰泰,121676,184011,79860,-33.87,52.36,176691,73.0,產品銷量增加
tpex,2021,3,5474,聰泰,117702,121676,113327,-3.26,3.86,290018,45.98,-
tpex,2021,4,5474,聰泰,198704,117702,148553,68.81,33.75,438571,41.84,-
tpex,2021,5,5474,聰泰,218171,198704,212134,9.79,2.84,650705,29.13,-
tpex,2021,6,5474,聰泰,192913,218171,245986,-11.57,-21.57,896691,15.22,-
tpex,2021,7,5474,聰泰,150768,192913,317397,-21.84,-52.49,1214088,-2.48,市場變化影響所致
tpex,2021,8,5474,聰泰,133401,150768,361399,-11.51,-63.08,1575487,-16.38,市場變化影響所致
tpex,2021,9,5474,聰泰,121921,133401,298332,-8.6,-59.13,1873819,-23.19,市場變化影響所致
tpex,2021,10,5474,聰泰,125342,121921,309389,2.8,-59.48,2183208,-28.33,市場變化影響所致
tpex,2021,11,5474,聰泰,113875,125342,265099,-9.14,-57.04,2448307,-31.44,市場變化影響所致
tpex,2021,12,5474,聰泰,113953,113875,257035,0.06,-55.66,2705342,-33.74,市場變化影響所致
tpex,2022,1,5474,聰泰,151687,113953,184011,33.11,-17.56,184011,-17.56,-
tpex,2022,2,5474,聰泰,87221,151687,121676,-42.49,-28.31,305687,-21.84,-
tpex,2022,3,5474,聰泰,162660,87221,117702,86.49,38.19,423389,-5.15,-
tpex,2022,4,5474,聰泰,135223,162660,198704,-16.86,-31.94,622093,-13.71,-
tpex,2022,5,5474,聰泰,120843,135223,218171,-10.63,-44.61,840264,-21.73,-
tpex,2022,6,5474,聰泰,154035,120843,192913,27.46,-20.15,1033177,-21.43,-
tpex,2022,7,5474,聰泰,98351,154035,150768,-36.15,-34.76,1183945,-23.13,-
tpex,2022,8,5474,聰泰,98664,98351,133401,0.31,-26.03,1317346,-23.43,-
tpex,2022,9,5474,聰泰,70677,98664,121921,-28.36,-42.03,1439267,-25.0,-
tpex,2022,10,5474,聰泰,100458,70677,125342,42.13,-19.85,1564609,-24.59,-
tpex,2022,11,5474,聰泰,93659,100458,113875,-6.76,-17.75,1678484,-24.12,-
tpex,2022,12,5474,聰泰,99297,93659,113953,6.01,-12.86,1792437,-23.41,-
tpex,2023,1,5474,聰泰,79298,99297,151687,-20.14,-47.72,151687,-47.72,-
tpex,2023,2,5474,聰泰,87111,79298,87221,9.85,-0.12,238908,-30.34,-
tpex,2023,3,5474,聰泰,86104,87111,162660,-1.15,-47.06,401568,-37.11,-
tpex,2023,4,5474,聰泰,112722,86104,135223,30.91,-16.63,536791,-31.95,-
tpex,2023,5,5474,聰泰,63075,112722,120843,-44.04,-47.8,657634,-34.87,-
tpex,2023,6,5474,聰泰,104733,63075,154035,66.04,-32.0,811669,-34.32,-
tpex,2023,7,5474,聰泰,109841,104733,98351,4.87,11.68,910020,-29.35,-
tpex,2023,8,5474,聰泰,138904,109841,98664,26.45,40.78,1008684,-22.49,-
tpex,2023,9,5474,聰泰,79633,138904,70677,-42.67,12.67,1079361,-20.19,-
tpex,2023,10,5474,聰泰,105311,79633,100458,32.24,4.83,1179819,-18.06,-
tpex,2023,11,5474,聰泰,87394,105311,93659,-17.01,-6.68,1273478,-17.22,-
tpex,2023,12,5474,聰泰,126483,87394,99297,44.72,27.37,1372775,-13.99,-
tpex,2024,1,5474,聰泰,117933,126483,79298,-6.75,48.72,79298,48.72,-
tpex,2024,2,5474,聰泰,87961,117933,87111,-25.41,0.97,166409,23.72,-
tpex,2024,3,5474,聰泰,106330,87961,86104,20.88,23.49,252513,23.64,-
tpex,2024,4,5474,聰泰,129370,106330,112722,21.66,14.76,365235,20.9,-
tpex,2024,5,5474,聰泰,95239,129370,63075,-26.38,50.99,428310,25.33,產品銷量增加
tpex,2024,6,5474,聰泰,88168,95239,104733,-7.42,-15.81,533043,17.25,-
tpex,2024,7,5474,聰泰,92597,88168,109841,5.02,-15.69,642884,11.62,-
tpex,2024,8,5474,聰泰,94588,92597,138904,2.15,-31.9,781788,3.88,-
tpex,2024,9,5474,聰泰,92397,94588,79633,-2.31,16.02,861421,5.01,-
tpex,2024,10,5474,聰泰,98317,92397,105311,6.4,-6.64,966732,3.74,-
tpex,2024,11,5474,聰泰,108416,98317,87394,10.27,24.05,1054126,5.42,-
tpex,2024,12,5474,聰泰,82905,108416,126483,-23.53,-34.45,1180609,1.15,-
tpex,2025,1,5474,聰泰,105197,82905,117933,26.88,-10.79,117933,-10.79,-
tpex,2025,2,5474,聰泰,100166,105197,87961,-4.78,13.87,205894,-0.25,-
tpex,2025,3,5474,聰泰,82818,100166,106330,-17.31,-22.11,312224,-7.7,-
tpex,2025,4,5474,聰泰,117641,82818,129370,42.04,-9.06,441594,-8.1,-
tpex,2025,5,5474,聰泰,135759,117641,95239,15.4,42.54,536833,0.88,-
tpex,2025,6,5474,聰泰,141162,135759,88168,3.97,60.1,625001,9.23,產品銷量增加
tpex,2025,7,5474,聰泰,140461,141162,92597,-0.49,51.69,717598,14.71,產品銷量增加
tpex,2025,8,5474,聰泰,190180,140461,94588,35.39,101.06,812186,24.77,產品銷量增加
tpex,2025,9,5474,聰泰,145041,190180,92397,-23.73,56.97,904583,28.06,產品銷量增加
tpex,2025,10,5474,聰泰,106116,145041,98317,-26.83,7.93,1002900,26.08,-
tpex,2025,11,5474,聰泰,96839,106116,108416,-8.74,-10.67,1111316,22.5,-
tpex,2025,12,5474,聰泰,106567,96839,82905,10.04,28.54,1194221,22.92,-
tpex,2026,1,5474,聰泰,119327,106567,105197,11.97,13.43,105197,13.43,-
tpex,2026,2,5474,聰泰,88583,119327,100166,-25.76,-11.56,205363,1.24,-
tpex,2026,3,5474,聰泰,81535,88583,82818,-7.95,-1.54,288181,0.43,-
tpex,2026,4,5474,聰泰,104641,81535,117641,28.33,-11.05,405822,-2.89,-
tpex,2026,5,5474,聰泰,126684,104641,135759,21.06,-6.68,541581,-3.84,-
tpex,2026,6,5474,聰泰,164174,126684,141162,29.59,16.3,682743,0.32,-
tpex,2026,7,5474,聰泰,166451,164174,140461,1.38,18.5,823204,3.42,-
tpex,2026,8,5474,聰泰,126434,166451,190180,-24.04,-33.51,1013384,-3.5,-
tpex,2020,1,5475,德宏,55779,83635,145587,-33.3,-61.68,145587,-61.68,主要受到中美貿易戰影響美元訂單減少及台灣縮編所致
tpex,2020,2,5475,德宏,38641,55779,93032,-30.72,-58.46,238619,-60.43,主要受到中美貿易戰影響美元訂單減少及台灣縮編所致
tpex,2020,3,5475,德宏,51741,38641,103316,33.9,-49.91,341935,-57.25,主要受到中美貿易戰影響美元訂單減少及台灣縮編所致
tpex,2020,4,5475,德宏,67168,51741,113366,29.81,-40.75,455302,-53.14,主要受到中美貿易戰影響美元訂單減少及台灣縮編所致
tpex,2020,5,5475,德宏,27322,67168,88355,-59.32,-69.07,543657,-55.73,主要受到中美貿易戰影響美元訂單減少及台灣縮編所致
tpex,2020,6,5475,德宏,37171,27322,87127,36.04,-57.33,630784,-55.95,受中美貿易戰及疫情影響
tpex,2020,7,5475,德宏,43177,37171,91252,16.15,-52.68,722035,-55.54,受到中美貿易戰以及新冠疫情沖擊影響
tpex,2020,8,5475,德宏,55099,43177,61629,27.61,-10.59,783664,-52.0,受到中美貿易戰及新冠病毒疫情影響致使營收減少
tpex,2020,9,5475,德宏,59499,55099,80335,7.98,-25.93,863999,-49.58,-
tpex,2020,10,5475,德宏,54691,59499,77439,-8.08,-29.37,941438,-47.92,-
tpex,2020,11,5475,德宏,70782,54691,83574,29.42,-15.3,1025013,-45.26,-
tpex,2020,12,5475,德宏,88357,70782,83635,24.82,5.64,1108648,-41.42,-
tpex,2021,1,5475,德宏,127307,88357,55779,44.08,128.23,55779,128.23,產業景氣復甦
tpex,2021,2,5475,德宏,118893,127307,38641,-6.6,207.68,94421,160.74,產業景氣復甦
tpex,2021,3,5475,德宏,169562,118893,51741,42.61,227.71,146161,184.45,產業景氣復甦
tpex,2021,4,5475,德宏,173894,169562,67168,2.55,158.89,213329,176.4,產業景氣復甦
tpex,2021,5,5475,德宏,170406,173894,27322,-2.0,523.69,240651,215.83,產業景氣復甦
tpex,2021,6,5475,德宏,185962,170406,37171,9.12,400.28,277822,240.51,產業景氣復甦
tpex,2021,7,5475,德宏,177343,185962,43177,-4.63,310.73,320999,249.95,產業景氣復甦
tpex,2021,8,5475,德宏,196300,177343,55099,10.68,256.26,376097,250.88,產業景氣復甦
tpex,2021,9,5475,德宏,189411,196300,59499,-3.5,218.34,435596,246.44,產業景氣復甦
tpex,2021,10,5475,德宏,169204,189411,54691,-10.66,209.38,490287,242.3,產業景氣復甦
tpex,2021,11,5475,德宏,147634,169204,70782,-12.74,108.57,561070,225.43,產業景氣復甦
tpex,2021,12,5475,德宏,125378,147634,88357,-15.07,41.89,649427,200.46,產業景氣復甦
tpex,2022,1,5475,德宏,90949,125378,127307,-27.46,-28.55,127307,-28.55,-
tpex,2022,2,5475,德宏,46036,90949,118893,-49.38,-61.27,246200,-44.36,市場景氣循環回穩
tpex,2022,3,5475,德宏,61356,46036,169562,33.27,-63.81,415762,-52.29,市場景氣循環回穩
tpex,2022,4,5475,德宏,35224,61356,173894,-42.59,-79.74,589656,-60.38,市場景氣循環回穩
tpex,2022,5,5475,德宏,50340,35224,170406,42.91,-70.45,760062,-62.64,市場景氣循環回穩
tpex,2022,6,5475,德宏,33996,50340,185962,-32.46,-81.71,946025,-66.39,市場景氣循環回穩
tpex,2022,7,5475,德宏,36600,33996,177343,7.65,-79.36,1123367,-68.44,市場景氣循環回穩
tpex,2022,9,5475,德宏,62367,62022,189412,0.55,-67.07,1509079,-67.5,市場景氣循環回穩
tpex,2022,10,5475,德宏,43388,62367,169204,-30.43,-74.35,1678283,-68.9,市場景氣循環回穩
tpex,2022,11,5475,德宏,72865,43388,147634,67.93,-50.64,1825917,-67.42,市場景氣循環回穩
tpex,2022,12,5475,德宏,71478,72865,125378,-1.9,-42.98,1951295,-65.85,市場景氣循環回穩
tpex,2023,1,5475,德宏,50646,71478,90949,-29.14,-44.31,90949,-44.31,-
tpex,2023,2,5475,德宏,53724,50646,46036,6.07,16.69,136984,-23.8,-
tpex,2023,3,5475,德宏,44189,53724,61356,-17.74,-27.97,198340,-25.09,-
tpex,2023,4,5475,德宏,44548,44189,35224,0.81,26.47,233565,-17.32,-
tpex,2023,5,5475,德宏,45055,44548,50340,1.13,-10.49,283904,-16.11,-
tpex,2023,6,5475,德宏,44373,45055,33996,-1.51,30.52,317900,-11.12,-
tpex,2023,7,5475,德宏,44837,44373,36600,1.04,22.5,354500,-7.65,-
tpex,2023,8,5475,德宏,61569,44837,62022,37.31,-0.73,416522,-6.62,-
tpex,2023,9,5475,德宏,61048,61569,61993,-0.84,-1.52,478515,-5.96,-
tpex,2023,10,5475,德宏,31225,61048,43388,-48.85,-28.03,521903,-7.79,-
tpex,2023,11,5475,德宏,24046,31225,72865,-22.99,-66.99,594768,-19.05,市場景氣循環下降
tpex,2023,12,5475,德宏,32976,24046,71478,37.13,-53.86,666246,-19.21,市場景氣循環下降
tpex,2024,1,5475,德宏,32909,32976,50646,-0.2,-35.02,50646,-35.02,-
tpex,2024,2,5475,德宏,18210,32909,53724,-44.66,-66.1,104370,-51.02,市場需求下降
tpex,2024,3,5475,德宏,33312,18210,44189,82.93,-24.61,148559,-43.16,-
tpex,2024,4,5475,德宏,68364,33312,44548,105.22,53.46,193107,-20.87,銷售數量增加
tpex,2024,5,5475,德宏,52397,68364,45055,-23.35,16.29,238162,-13.84,-
tpex,2024,6,5475,德宏,43201,52397,44373,-17.55,-2.64,282535,-12.08,-
tpex,2024,7,5475,德宏,48983,43201,44837,13.38,9.24,327372,-9.16,-
tpex,2024,8,5475,德宏,48035,48983,61569,-1.93,-21.98,388941,-11.19,-
tpex,2024,9,5475,德宏,43481,48035,61048,-9.48,-28.77,449990,-13.57,-
tpex,2024,10,5475,德宏,47908,43481,31225,10.18,53.42,481215,-9.22,主係新產品生產銷售數量增加
tpex,2024,11,5475,德宏,48610,47908,24046,1.46,102.15,505261,-3.92,市場價格及需求數量上漲
tpex,2024,12,5475,德宏,68385,48610,32976,40.68,107.37,538236,2.89,主係新產品生產銷售數量增加
tpex,2025,1,5475,德宏,49771,68385,32909,-27.21,51.23,32909,51.23,市場價格及需求數量上漲
tpex,2025,2,5475,德宏,49545,49771,18210,-0.45,172.07,51119,93.26,市場價格及需求數量上漲
tpex,2025,3,5475,德宏,67590,49545,33312,36.42,102.89,84431,97.06,市場價格及需求數量上漲
tpex,2025,4,5475,德宏,71962,67590,68364,6.46,5.26,152795,55.99,市場價格及需求數量上漲
tpex,2025,5,5475,德宏,57379,71962,52397,-20.26,9.5,205192,44.12,-
tpex,2025,6,5475,德宏,66999,57379,43201,16.76,55.08,248393,46.02,市場價格及需求數量上漲
tpex,2025,7,5475,德宏,62999,66999,48983,-5.97,28.61,297376,43.16,-
tpex,2025,8,5475,德宏,68492,62999,48035,8.71,42.58,345411,43.08,-
tpex,2025,9,5475,德宏,98818,68492,43481,44.27,127.26,388892,52.49,主係新產品生產銷售數量增加
tpex,2025,10,5475,德宏,79330,98818,47908,-19.72,65.58,436800,53.92,市場價格及需求數量上漲
tpex,2025,11,5475,德宏,88665,79330,48610,11.76,82.4,485410,56.78,市場價格及需求數量上漲
tpex,2025,12,5475,德宏,112616,88665,68385,27.01,64.67,553795,57.75,市場價格及需求數量上漲
tpex,2026,1,5475,德宏,100403,112616,49771,-10.84,101.72,49771,101.72,市場價格及需求數量上漲
tpex,2026,2,5475,德宏,81744,100403,49545,-18.58,64.98,98796,84.36,市場價格及需求數量上漲
tpex,2026,3,5475,德宏,138614,81744,67590,69.57,105.08,166386,92.78,市場價格及需求數量上漲
tpex,2026,4,5475,德宏,158740,138614,71962,14.51,120.58,238348,101.17,市場價格及需求數量上漲
tpex,2026,5,5475,德宏,180720,158740,57379,13.84,214.95,295727,123.25,市場價格及需求數量上漲
tpex,2026,6,5475,德宏,174251,180720,66999,-3.57,160.08,362726,130.05,市場價格及需求數量上漲
tpex,2026,7,5475,德宏,229336,174251,62999,31.61,264.03,425725,149.88,市場價格及需求數量上漲
tpex,2026,8,5475,德宏,254708,229336,68492,11.06,271.87,494216,166.78,市場價格及需求數量上漲
tpex,2020,1,5478,智冠,592284,478884,510034,23.68,16.12,510034,16.12,-
tpex,2020,2,5478,智冠,575224,592284,478035,-2.88,20.33,988069,18.16,-
tpex,2020,3,5478,智冠,747329,575224,507946,29.91,47.12,1496015,27.99,因IFRS15，MyCard屬代理性質營收採淨額，若總額營收1月為20.4億，2月為18.4億，3月為22.2億。
tpex,2020,4,5478,智冠,708601,747329,451320,-5.18,57.0,1947335,34.71,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為21.94億較上期減少1.4%較去年同期增加34.13%
tpex,2020,5,5478,智冠,606255,708601,440466,-14.44,37.63,2387800,35.25,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為19.23億較上期減少12.35%較去年同期增加30.34%
tpex,2020,6,5478,智冠,572642,606255,463557,-5.54,23.53,2851358,33.35,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為17.63億較上期減少8.3%較去年同期增加16.99%
tpex,2020,7,5478,智冠,564118,572642,447341,-1.48,26.1,3298699,32.36,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為17.57億較上期減少0.36%較去年同期增加8.26%
tpex,2020,8,5478,智冠,575411,564118,482043,2.0,19.36,3780742,30.71,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為18.95億較上期增加7.84%較去年同期增加7.01%
tpex,2020,9,5478,智冠,614410,575411,514348,6.77,19.45,4295090,29.36,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為17.93億較上期減少5.38%較去年同期增加5.65%
tpex,2020,10,5478,智冠,538741,614410,485007,-12.31,11.07,4780097,27.5,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為16.83億較上期減少6.15%較去年同期增加3.87%
tpex,2020,11,5478,智冠,576278,538741,475855,6.96,21.1,5255952,26.92,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為16.89億較上期減少0.39%較去年同期增加4.44%
tpex,2020,12,5478,智冠,593694,576278,478884,3.02,23.97,5734836,26.68,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為16.34億較上期減少3.28%較去年同期減少0.57%
tpex,2021,1,5478,智冠,593443,593694,592284,-0.04,0.19,592284,0.19,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為16.98億較上期增加3.90%較去年同期減少16.84%
tpex,2021,2,5478,智冠,634999,593443,575224,7.0,10.39,1167508,5.21,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為19.90億較上期增加17.23%較去年同期增加8.41%
tpex,2021,3,5478,智冠,509006,634999,747329,-19.84,-31.88,1914837,-9.26,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為16.85億較上期減少15.35%較去年同期減少24.30%
tpex,2021,4,5478,智冠,562202,509006,708601,10.45,-20.66,2623438,-12.34,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為17.76億較上期增加5.44%較去年同期減少19.05%
