company_code,company_name,market,start_date,end_date,isin_status,note
6925,意藍,上櫃,2025-05-28,,active,
6926,聖安生醫,興櫃,2022-11-25,,active,
6927,聯合聚晶,興櫃,2023-05-26,,active,
6928,攸泰科技,興櫃,2023-05-03,2024-05-16,inactive,終止日推定：次一市場start_date
6928,攸泰科技,上市,2024-05-16,,active,
6929,佑全-新,興櫃,2022-12-09,2024-03-28,inactive,終止日推定：次一市場start_date
6929,佑全,上櫃,2024-03-28,,active,
6931,青松健康,興櫃,2022-12-27,2025-01-15,inactive,終止日推定：次一市場start_date
6931,青松健康,上市,2025-01-15,,active,
6932,水星生醫*,興櫃,2022-12-23,,active,
6933,AMAX-KY,上市,2023-11-08,,active,
6934,心誠鎂,興櫃,2024-06-25,2026-02-02,inactive,終止日推定：次一市場start_date
6934,心誠鎂,上市,2026-02-02,,active,科技事業
6935,王子製藥,興櫃,2023-03-29,,active,
6936,永鴻生技,興櫃,2023-03-24,2025-04-28,inactive,終止日推定：次一市場start_date
6936,永鴻生技,上市,2025-04-28,,active,
6937,天虹-新,興櫃,2023-01-06,2023-12-12,inactive,終止日推定：次一市場start_date
6937,天虹,上市,2023-12-12,,active,
6938,藍新資訊,興櫃,2024-01-23,,active,
6939,啟弘生技,興櫃,2023-05-15,,active,
6940,格斯科技*,興櫃,2023-05-12,,active,
6944,兆聯實業,興櫃,2023-04-27,2025-05-28,inactive,終止日推定：次一市場start_date
6944,兆聯實業,上市,2025-05-28,,active,
6945,圓祥生技,興櫃,2023-07-14,2026-06-05,inactive,終止日推定：次一市場start_date
6945,圓祥生技,上櫃,2026-06-05,,active,
6946,三地能源,興櫃,2024-10-07,,active,
6947,台鎔科技,興櫃,2023-07-21,2026-07-23,inactive,終止日推定：次一市場start_date
6947,台鎔科技,上市,2026-07-23,,active,
6949,沛爾生醫*-創,上市,2024-03-08,,active,創新板；ISIN市場別：創新板
6950,科科科技-KY,興櫃,2026-08-31,,active,
6951,青新,興櫃,2023-05-24,2024-06-18,inactive,終止日推定：次一市場start_date
6951,青新-創,上市,2024-06-18,,active,創新板；ISIN市場別：創新板
6952,大武山,興櫃,2023-06-21,2024-06-13,inactive,終止日推定：次一市場start_date
6952,大武山,上市,2024-06-13,,active,
6953,家碩,興櫃,2023-06-26,2024-05-13,inactive,終止日推定：次一市場start_date
6953,家碩,上櫃,2024-05-13,,active,
6955,邦睿生技,興櫃,2023-07-25,2024-12-06,inactive,終止日推定：次一市場start_date
6955,邦睿生技-創,上市,2024-12-06,,active,創新板；ISIN市場別：創新板
6957,裕慶-KY,上市,2024-06-25,,active,
6958,日盛台駿,興櫃,2023-06-27,2024-08-20,inactive,終止日推定：次一市場start_date
6958,日盛台駿,上市,2024-08-20,,active,
6959,兆捷科技,興櫃,2023-07-13,,active,
6961,旅天下,興櫃,2023-07-31,2026-01-22,inactive,終止日推定：次一市場start_date
6961,旅天下,上櫃,2026-01-22,,active,
6962,奕力-KY,上市,2024-11-26,,active,
6963,品元,興櫃,2023-06-28,,active,
6965,中傑-KY,上市,2025-03-07,,active,
6967,汎瑋材料,興櫃,2023-09-28,2024-09-25,inactive,終止日推定：次一市場start_date
6967,汎瑋材料,上櫃,2024-09-25,,active,
6968,萬達寵物,興櫃,2023-08-31,2024-08-14,inactive,終止日推定：次一市場start_date
6968,萬達寵物,上櫃,2024-08-14,,active,
6969,成信實業*-創,上市,2024-09-09,,active,創新板，採無面額發行；ISIN市場別：創新板
6971,惠民實業-新,興櫃,2023-07-24,2025-10-02,inactive,終止日推定：次一市場start_date
6971,惠民實業,上櫃,2025-10-02,,active,
6972,博瑞達應材,興櫃,2024-11-29,,active,
6973,永立榮,興櫃,2023-07-20,,active,
6976,育世博-KY,興櫃,2023-08-08,,active,
6977,聯純,興櫃,2023-09-25,,active,
6979,勝釩,興櫃,2024-05-27,,active,
6980,鐳洋科技,興櫃,2023-08-10,,active,
6982,大井泵浦,興櫃,2023-09-28,2024-12-18,inactive,終止日推定：次一市場start_date
6982,大井泵浦,上櫃,2024-12-18,,active,
6983,華洋精機,興櫃,2023-11-09,2026-05-25,inactive,終止日推定：次一市場start_date
6983,華洋精機,上櫃,2026-05-25,,active,
6984,ACPAY,興櫃,2023-10-20,,active,
6986,和迅-新,興櫃,2023-09-07,2026-06-26,inactive,終止日推定：次一市場start_date
6986,和迅,上櫃,2026-06-26,,active,
6987,寶晶能源*,興櫃,2024-08-26,,active,
6988,威力暘-創,上市,2024-10-23,,active,創新板；ISIN市場別：創新板
6990,華鉬,興櫃,2023-09-08,,active,
6992,萬勝發科技,興櫃,2026-07-22,,active,
6994,富威電力,興櫃,2023-12-21,2025-01-15,inactive,終止日推定：次一市場start_date
6994,富威電力,上市,2025-01-15,,active,
6995,野獸國,興櫃,2025-01-21,,active,
6996,力領科技,興櫃,2023-12-20,2024-12-10,inactive,終止日推定：次一市場start_date
6996,力領科技,上櫃,2024-12-10,,active,
6997,博弘,興櫃,2024-01-09,2024-12-16,inactive,終止日推定：次一市場start_date
6997,博弘,上櫃,2024-12-16,,active,
6999,瀚醫生技,興櫃,2024-07-31,,active,
7402,邑錡,興櫃,2014-12-26,2015-12-29,inactive,終止日推定：次一市場start_date
7402,邑錡,上櫃,2015-12-29,,active,掛牌日期來源：ISIN
7415,元澄半導體,興櫃,2026-06-17,,active,
7418,香繼光,興櫃,2026-06-26,,active,
7419,達勝,興櫃,2019-09-25,,active,
7421,易宏生物科技,興櫃,2015-09-30,,inactive,未取得正式終止日期
7422,鴻林堂,興櫃,2026-07-24,,active,
7427,華上生醫,興櫃,2021-07-08,,active,
7443,凡事康,興櫃,2016-02-15,,active,
7452,乂迪生,興櫃,2021-04-16,,inactive,未取得正式終止日期
7455,樺緯物聯,興櫃,2025-01-10,,active,
7507,環拓科技,興櫃,2020-03-20,,active,
7516,清淨海,興櫃,2018-12-24,,active,
7530,鋒魁科技,興櫃,2021-11-24,,active,
7547,碩網,興櫃,2021-02-03,2025-07-29,inactive,終止日推定：次一市場start_date
7547,碩網,上櫃,2025-07-29,,active,
7551,知識科技,興櫃,2019-12-12,,active,
7555,美萌,興櫃,2020-11-27,,inactive,未取得正式終止日期
7556,意德士科技,興櫃,2019-11-15,2020-10-30,inactive,終止日推定：次一市場start_date
7556,意德士,上櫃,2020-10-30,,active,掛牌日期來源：ISIN
7558,群利,興櫃,2021-05-03,,active,
7561,光晟生技,興櫃,2020-07-06,,active,
7562,博來科技,興櫃,2023-08-30,,active,
7566,亞果遊艇,興櫃,2020-07-01,,active,
7575,安美得,興櫃,2022-06-24,,inactive,未取得正式終止日期
7578,利百景,興櫃,2022-06-01,,active,
7583,國際海洋,興櫃,2023-09-26,,active,
7584,樂意,興櫃,2021-05-12,2024-07-25,inactive,終止日推定：次一市場start_date
7584,樂意,上櫃,2024-07-25,,active,
7590,怡和國際,興櫃,2022-03-02,,active,
7595,世基生醫,興櫃,2020-12-22,,active,
7607,通用幹細胞*,興櫃,2023-05-25,,active,
7610,聯友金屬-新,興櫃,2022-09-30,2025-09-09,inactive,終止日推定：次一市場start_date
7610,聯友金屬-創,上市,2025-09-09,,active,創新板；ISIN市場別：創新板
7631,聚賢研發-新,興櫃,2023-07-17,2025-03-13,inactive,終止日推定：次一市場start_date
7631,聚賢研發-創,上市,2025-03-13,,active,創新板；ISIN市場別：創新板
7642,昶瑞機電,興櫃,2023-12-28,2025-05-22,inactive,終止日推定：次一市場start_date
7642,昶瑞機電,上櫃,2025-05-22,,active,
7669,碩正科技,興櫃,2025-11-27,,active,
7686,捷立康,興櫃,2026-08-31,,active,
7689,大鵬科CLMX,興櫃,2025-10-03,2026-07-28,inactive,終止日推定：次一市場start_date
7689,大鵬科CLMX,上市,2026-07-28,,active,科技事業
7702,前端風電,興櫃,2023-10-17,,active,
7703,銳澤,興櫃,2023-12-21,2024-11-13,inactive,終止日推定：次一市場start_date
7703,銳澤,上櫃,2024-11-13,,active,
7704,明遠精密,興櫃,2023-12-01,2024-12-16,inactive,終止日推定：次一市場start_date
7704,明遠精密,上櫃,2024-12-16,,active,
7705,三商餐飲,興櫃,2023-12-22,2024-11-26,inactive,終止日推定：次一市場start_date
7705,三商餐飲,上市,2024-11-26,,active,
7706,宏碁創達,興櫃,2023-12-25,,active,
7707,益芯科,興櫃,2023-12-05,,active,
7708,全家餐飲,興櫃,2023-12-21,2024-11-15,inactive,終止日推定：次一市場start_date
7708,全家餐飲,上櫃,2024-11-15,,active,
7709,榮田,興櫃,2024-01-08,2025-02-25,inactive,終止日推定：次一市場start_date
7709,榮田,上櫃,2025-02-25,,active,
7710,東擎科技,興櫃,2025-10-28,,active,
7711,永擎,興櫃,2024-12-02,2025-11-19,inactive,終止日推定：次一市場start_date
7711,永擎,上市,2025-11-19,,active,
7712,博盛半導體-新,興櫃,2023-11-22,2024-12-26,inactive,終止日推定：次一市場start_date
7712,博盛半導體,上櫃,2024-12-26,,active,
7713,威力德生醫,興櫃,2024-01-02,2025-02-24,inactive,終止日推定：次一市場start_date
7713,威力德生醫,上櫃,2025-02-24,,active,
7714,創泓科技,興櫃,2024-01-04,2025-01-15,inactive,終止日推定：次一市場start_date
7714,創泓科技,上櫃,2025-01-15,,active,
7715,裕山,興櫃,2024-01-12,2025-01-15,inactive,終止日推定：次一市場start_date
7715,裕山,上櫃,2025-01-15,,active,
7716,昱臺國際,興櫃,2024-03-28,2025-10-28,inactive,終止日推定：次一市場start_date
7716,昱臺國際,上櫃,2025-10-28,,active,
7717,萊德光電-KY,上櫃,2025-11-17,,active,
7718,友鋮,興櫃,2024-02-22,2025-03-18,inactive,終止日推定：次一市場start_date
7718,友鋮,上櫃,2025-03-18,,active,
7719,碳基,興櫃,2023-11-23,,active,
7721,微程式-新,興櫃,2023-12-22,2025-07-29,inactive,終止日推定：次一市場start_date
7721,微程式,上市,2025-07-29,,active,科技事業
7722,LINEPAY,興櫃,2024-01-26,2024-12-05,inactive,終止日推定：次一市場start_date
7722,LINEPAY,上市,2024-12-05,,active,
7723,築間-新,興櫃,2023-12-21,2025-04-30,inactive,終止日推定：次一市場start_date
7723,築間,上櫃,2025-04-30,,active,
7724,諾亞克,興櫃,2024-08-15,,active,
7725,列特博,興櫃,2023-12-22,,active,
7726,暄達,興櫃,2024-02-27,,active,
7728,光焱科技,興櫃,2024-03-18,2025-03-06,inactive,終止日推定：次一市場start_date
7728,光焱科技,上櫃,2025-03-06,,active,
7729,仲恩生醫,興櫃,2024-03-11,,active,
7730,暉盛,興櫃,2024-03-18,2025-11-04,inactive,終止日推定：次一市場start_date
7730,暉盛-創,上市,2025-11-04,,active,創新板；ISIN市場別：創新板
7731,火星生技*,興櫃,2024-02-05,,active,
7732,金興精密,興櫃,2024-03-13,2025-01-14,inactive,終止日推定：次一市場start_date
7732,金興精密,上市,2025-01-14,,active,
7734,印能科技,興櫃,2024-03-14,2025-02-26,inactive,終止日推定：次一市場start_date
7734,印能科技,上櫃,2025-02-26,,active,
7735,台智雲,興櫃,2026-05-29,,active,
7736,虎山,興櫃,2024-03-27,2025-03-18,inactive,終止日推定：次一市場start_date
7736,虎山,上市,2025-03-18,,active,
7737,凱鈿,興櫃,2025-02-05,,active,
7738,東聯互動,興櫃,2024-06-13,2025-10-16,inactive,終止日推定：次一市場start_date
7738,東聯互動,上櫃,2025-10-16,,active,
7740,熙特爾,興櫃,2024-10-17,2025-06-16,inactive,終止日推定：次一市場start_date
7740,熙特爾-創,上市,2025-06-16,,active,創新板；ISIN市場別：創新板
7742,天弘化,興櫃,2024-07-04,,active,
7743,金利食安,興櫃,2024-04-23,2025-05-20,inactive,終止日推定：次一市場start_date
7743,金利食安,上櫃,2025-05-20,,active,
7744,崴寶,興櫃,2024-09-25,2025-11-27,inactive,終止日推定：次一市場start_date
7744,崴寶,上櫃,2025-11-27,,active,
7745,紅陽,興櫃,2026-01-05,,active,
7747,昕奇雲端,興櫃,2024-05-27,2025-07-11,inactive,終止日推定：次一市場start_date
7747,昕奇雲端,上櫃,2025-07-11,,active,
7748,鑫囍創業,興櫃,2024-12-05,,active,
7749,意騰-KY,上市,2025-06-13,,active,科技事業
7750,新代,興櫃,2024-06-18,2025-09-17,inactive,終止日推定：次一市場start_date
7750,新代,上市,2025-09-17,,active,
7751,竑騰,興櫃,2024-06-13,2025-08-26,inactive,終止日推定：次一市場start_date
7751,竑騰,上櫃,2025-08-26,,active,
7752,世紀樺欣,興櫃,2024-06-19,,active,
7753,星亞,興櫃,2024-08-29,2025-08-11,inactive,終止日推定：次一市場start_date
7753,星亞,上櫃,2025-08-11,,active,
7754,安基生技,興櫃,2024-06-25,,active,
7756,多那之,興櫃,2024-08-01,,active,
7757,金色三麥,興櫃,2024-06-26,2025-10-20,inactive,終止日推定：次一市場start_date
7757,金色三麥,上櫃,2025-10-20,,active,
7758,睿騰能源,興櫃,2025-05-08,,active,
7759,視航生醫,興櫃,2025-03-10,,active,
7760,享溫馨,興櫃,2024-11-08,2026-04-28,inactive,終止日推定：次一市場start_date
7760,享溫馨,上市,2026-04-28,,active,
7761,三大未來,興櫃,2024-08-16,,active,
7762,吉晟生,興櫃,2024-07-25,,active,
7763,崇舜,興櫃,2024-09-26,,active,
7764,聖州,興櫃,2024-08-28,,active,
7765,中華資安,興櫃,2024-08-20,2025-09-08,inactive,終止日推定：次一市場start_date
7765,中華資安,上市,2025-09-08,,active,科技事業
7767,仁大資訊,興櫃,2024-10-30,2025-12-10,inactive,終止日推定：次一市場start_date
7767,仁大資訊,上櫃,2025-12-10,,active,
7768,頌勝科技,興櫃,2025-03-31,2026-05-07,inactive,終止日推定：次一市場start_date
7768,頌勝科技,上市,2026-05-07,,active,
7769,鴻勁,興櫃,2024-10-31,2025-11-27,inactive,終止日推定：次一市場start_date
7769,鴻勁,上市,2025-11-27,,active,
7770,君曜,興櫃,2024-09-12,2025-12-10,inactive,終止日推定：次一市場start_date
7770,君曜,上櫃,2025-12-10,,active,
7771,綠基,興櫃,2026-03-27,,active,
7772,耀穎,興櫃,2025-06-26,2026-05-08,inactive,終止日推定：次一市場start_date
7772,耀穎,上櫃,2026-05-08,,active,
7773,富禾生醫,興櫃,2024-09-26,,active,
7776,奧孟亞,興櫃,2024-10-25,,active,
7777,能率亞洲,興櫃,2024-10-15,2025-12-22,inactive,終止日推定：次一市場start_date
7777,能率亞洲,上櫃,2025-12-22,,active,
7779,鍇睿國際,興櫃,2024-10-03,,active,
7780,大研生醫,興櫃,2024-10-28,2025-09-09,inactive,終止日推定：次一市場start_date
7780,大研生醫*,上市,2025-09-09,,active,
7781,昕力資*,興櫃,2024-10-23,,active,
7782,光速火箭,興櫃,2024-10-23,2025-10-28,inactive,終止日推定：次一市場start_date
7782,光速火箭,上櫃,2025-10-28,,active,
7783,佳運,興櫃,2024-10-25,,active,
7784,安邦生技*,興櫃,2026-05-05,,active,
7785,北祥科服,興櫃,2025-06-26,,active,
7786,東方風能,興櫃,2024-10-25,2025-11-18,inactive,終止日推定：次一市場start_date
7786,東方風能,上市,2025-11-18,,active,
7788,松川精密,興櫃,2024-10-30,2025-10-16,inactive,終止日推定：次一市場start_date
7788,松川精密,上市,2025-10-16,,active,
7789,開展,興櫃,2024-11-20,,active,
7790,思必瑞特,興櫃,2024-12-27,,active,
7791,皇家可口,興櫃,2024-11-26,2025-10-28,inactive,終止日推定：次一市場start_date
7791,皇家可口,上市,2025-10-28,,active,
7792,安葆,興櫃,2024-12-18,2026-01-28,inactive,終止日推定：次一市場start_date
7792,安葆,上櫃,2026-01-28,,active,
7794,宏碁智新,興櫃,2024-11-15,2026-04-20,inactive,終止日推定：次一市場start_date
7794,宏碁智新,上櫃,2026-04-20,,active,
7795,長廣,興櫃,2024-11-29,2026-01-16,inactive,終止日推定：次一市場start_date
7795,長廣,上市,2026-01-16,,active,
7796,擷發科,興櫃,2024-12-09,,active,
7797,Q BURGER,興櫃,2025-01-06,,active,
7798,將捷,興櫃,2025-10-21,,active,
7799,禾榮科,興櫃,2024-11-27,2025-09-15,inactive,終止日推定：次一市場start_date
7799,禾榮科,上市,2025-09-15,,active,科技事業
7801,華芸科技,興櫃,2024-11-25,,active,
7803,雲象科技,興櫃,2024-11-26,2026-05-20,inactive,終止日推定：次一市場start_date
7803,雲象科技-創,上市,2026-05-20,,active,創新板；ISIN市場別：創新板
7805,威聯通,興櫃,2024-11-26,2025-12-22,inactive,終止日推定：次一市場start_date
7805,威聯通,上櫃,2025-12-22,,active,
7806,精華生醫,興櫃,2024-12-12,,active,
7808,訊聯智藥,興櫃,2024-12-12,,active,
7810,捷創科技,興櫃,2025-01-03,2025-12-23,inactive,終止日推定：次一市場start_date
7810,捷創科技,上櫃,2025-12-23,,active,
7811,民盛,興櫃,2025-01-06,2026-03-25,inactive,終止日推定：次一市場start_date
7811,民盛,上櫃,2026-03-25,,active,
7812,稜研科技*,興櫃,2025-01-15,,active,
7813,宇辰系統,興櫃,2025-01-16,,active,
7814,海昌生技,興櫃,2025-01-09,2026-07-16,inactive,終止日推定：次一市場start_date
7814,海昌生技,上櫃,2026-07-16,,active,
7815,新特,興櫃,2025-01-15,,active,
7816,來穎,興櫃,2025-01-15,,active,
7818,溢泰實業,興櫃,2025-02-07,2026-05-18,inactive,終止日推定：次一市場start_date
7818,溢泰實業,上市,2026-05-18,,active,
7819,精誠金融,興櫃,2025-02-12,2026-05-27,inactive,終止日推定：次一市場start_date
7819,精誠金融,上櫃,2026-05-27,,active,
7820,立盈,興櫃,2025-04-22,2026-04-27,inactive,終止日推定：次一市場start_date
7820,立盈,上櫃,2026-04-27,,active,
7821,神數,興櫃,2025-03-31,2026-04-20,inactive,終止日推定：次一市場start_date
7821,神數,上市,2026-04-20,,active,
7822,倍利科,興櫃,2025-03-27,2026-03-30,inactive,終止日推定：次一市場start_date
7822,倍利科,上市,2026-03-30,,active,科技事業
7823,奧義賽博-KY創,上市,2026-02-05,,active,創新板；ISIN市場別：創新板
7824,智寶,興櫃,2025-09-18,,active,
7825,和亞智慧,興櫃,2025-04-15,2026-09-10,inactive,終止日推定：次一市場start_date
7825,和亞智慧,上櫃,2026-09-10,,active,
7826,極風雲創,興櫃,2025-04-15,,active,
7827,漢康-KY,興櫃,2025-06-20,2026-05-29,inactive,終止日推定：次一市場start_date
7827,漢康-KY創,上市,2026-05-29,,active,創新板第一上市；ISIN市場別：創新板
7828,創新服務,興櫃,2025-05-08,2026-04-22,inactive,終止日推定：次一市場start_date
7828,創新服務,上櫃,2026-04-22,,active,
7829,思捷優達-KY,興櫃,2025-06-03,,active,
7831,捷博,興櫃,2025-04-30,,active,
7832,智新生技*,興櫃,2025-05-08,,active,
7833,綠岩能源,興櫃,2025-05-22,,active,
7834,來毅數位,興櫃,2025-05-13,,inactive,未取得正式終止日期
7835,永悅健康-創,上市,2026-07-24,,active,創新板；ISIN市場別：創新板
7836,智生活,興櫃,2025-07-30,,active,
7837,啟新生,興櫃,2025-05-28,,active,
7839,達人網,興櫃,2025-05-23,2026-06-15,inactive,終止日推定：次一市場start_date
7839,達人網,上櫃,2026-06-15,,active,
7840,祥圃,興櫃,2025-06-18,,active,
7841,經貿聯網,興櫃,2025-06-11,,active,
7842,天能綠電,興櫃,2025-06-10,2026-05-11,inactive,終止日推定：次一市場start_date
7842,天能綠電,上櫃,2026-05-11,,active,
7843,英柏得,興櫃,2025-07-17,,active,
7846,德揚,興櫃,2025-06-26,,active,
7847,豊漁,興櫃,2025-06-26,,active,
7848,騏億鑫,興櫃,2025-07-29,,active,
7849,旭誼,興櫃,2025-08-01,,active,
7850,寶泰生醫,興櫃,2025-08-04,,active,
7851,慧康生技*-KY,興櫃,2025-11-19,,active,
7853,政美應用,興櫃,2025-09-30,,active,
7854,佐茂,興櫃,2025-10-30,,active,
7855,和運租車,興櫃,2025-09-26,2026-08-11,inactive,終止日推定：次一市場start_date
7855,和運租車,上市,2026-08-11,,active,
7856,漢測,興櫃,2025-09-17,,active,
7857,合水先進,興櫃,2025-08-28,,active,
7858,芝普,興櫃,2025-09-26,,active,
7860,得生製藥,興櫃,2025-09-09,,active,
7861,貝爾威勒,興櫃,2025-11-12,,active,
7862,聚泰,興櫃,2025-10-22,,active,
7863,中科物流,興櫃,2025-09-30,,active,
7865,金聯成,興櫃,2025-10-02,,active,
7866,丹立,興櫃,2025-10-16,,active,
7867,特力屋,興櫃,2025-10-16,,active,
7868,聖育,興櫃,2025-10-21,,active,
7869,宏于電機,興櫃,2025-12-22,,active,
7870,聯剛科技,興櫃,2025-11-21,,active,
7871,安立璽榮-KY,興櫃,2026-01-13,,active,
7872,登豐,興櫃,2025-12-22,,active,
7873,瑞峰,興櫃,2026-05-29,,active,
7875,安圖斯,興櫃,2025-11-21,,active,
7876,鼎晉生技,興櫃,2025-11-24,,active,
7877,海利普,興櫃,2025-11-27,,active,
7878,藥祇,興櫃,2025-11-27,,active,
7879,益材科技,興櫃,2026-01-23,,active,
7880,聖凰,興櫃,2025-11-26,,active,
7881,科明,興櫃,2025-11-26,,active,
7882,倍利創投,興櫃,2025-12-09,,active,
7883,饗賓,興櫃,2026-01-23,,active,
7885,宏羚,興櫃,2026-01-16,,active,
7886,科建,興櫃,2026-01-19,,active,
7887,宇川精材,興櫃,2026-01-13,,active,
7888,麗寶新藥,興櫃,2025-12-23,,active,
7889,騰勢,興櫃,2026-01-13,,active,
7890,明曜科技,興櫃,2026-01-20,,active,
7891,博研醫藥,興櫃,2026-01-14,,active,
7892,元鈦科,興櫃,2026-01-16,,active,
7893,睿信,興櫃,2026-01-15,,active,
7894,瀚軒,興櫃,2026-06-26,,active,
7895,元進莊,興櫃,2026-01-22,,active,
7896,喬越,興櫃,2026-01-16,,active,
7897,禾迅綠電,興櫃,2026-01-27,,active,
7898,乾瞻,興櫃,2026-05-27,,active,
7899,景美,興櫃,2026-02-25,,active,
7901,大大寬頻,興櫃,2026-01-21,,active,
7902,宇越生醫*,興櫃,2026-01-22,,active,
7904,任開數位,興櫃,2026-01-23,,active,
7907,錸恩帕斯,興櫃,2026-04-22,,active,
7909,鈺祥,興櫃,2026-03-25,,active,
7911,阿波羅電力,興櫃,2026-04-28,,active,
7912,新聿科,興櫃,2026-04-22,,active,
7913,通寶半導體,興櫃,2026-05-15,,active,
7914,碩明綠能,興櫃,2026-08-26,,active,
7915,廌家,興櫃,2026-04-28,,active,
7917,源傑科技,興櫃,2026-07-29,,active,
7918,創鉅材料,興櫃,2026-05-11,,active,
7919,禾蒼,興櫃,2026-05-14,,active,
7920,瀚陽*,興櫃,2026-05-20,,active,
7921,台普威,興櫃,2026-05-27,,active,
7922,源點*,興櫃,2026-05-22,,active,
7924,TLC-KY,興櫃,2026-06-26,,active,
7925,健生,興櫃,2026-08-03,,active,
7926,中華立鼎,興櫃,2026-06-17,,active,
7927,連距電機,興櫃,2026-06-17,,active,
7928,合聖科技*,興櫃,2026-06-26,,active,
7929,碩通,興櫃,2026-06-26,,active,
7930,威世波,興櫃,2026-07-16,,active,
7931,續升綠能,興櫃,2026-06-29,,active,
7932,昱鐳應材,興櫃,2026-08-28,,active,
7933,威旭,興櫃,2026-07-23,,active,
7934,鋒霈環境科技,興櫃,2026-09-10,,active,
7935,安富,興櫃,2026-07-22,,active,
7936,寰聖,興櫃,2026-07-21,,active,
7939,技宸,興櫃,2026-07-27,,active,
7942,東佑達,興櫃,2026-08-06,,active,
7943,鴻璟科技,興櫃,2026-08-10,,active,
7944,睿禾金碳,興櫃,2026-08-19,,active,
7945,廣盛科技,興櫃,2026-08-20,,active,
7947,補丁科,興櫃,2026-09-16,,active,
7949,耀寬,興櫃,2026-09-21,,pending,
8008,建興電,上市,2004-11-05,,inactive,未取得正式終止日期
8011,台通光電,興櫃,2010-01-26,2011-09-19,inactive,終止日推定：次一市場start_date
8011,台通,上市,2011-09-19,,active,
8016,矽創,上市,2003-12-25,,active,
8019,金山電能科技股份有限公司,興櫃,2003-01-02,,inactive,未取得正式終止日期
8021,尖點,上市,2008-01-21,,active,櫃轉市
8024,佑華,上櫃,2006-09-25,,active,掛牌日期來源：ISIN
8026,康和資訊系統股份有限公司,興櫃,2003-01-06,,inactive,未取得正式終止日期
8027,鈦昇科技股份有限公司,興櫃,2003-01-03,2013-11-12,inactive,終止日推定：次一市場start_date
8027,鈦昇科技,興櫃,2013-11-12,2015-06-09,inactive,終止日推定：次一市場start_date
8027,鈦昇,上櫃,2015-06-09,,active,掛牌日期來源：ISIN
8028,昇陽國際半導體,興櫃,2014-12-23,2018-07-10,inactive,終止日推定：次一市場start_date
8028,昇陽半導體,上市,2018-07-10,,active,
8029,久尹,興櫃,2008-01-09,,inactive,未取得正式終止日期
8030,基丞科技股份有限公司,興櫃,2003-01-08,,inactive,未取得正式終止日期
8032,光菱,上櫃,2003-10-02,,active,掛牌日期來源：ISIN
8033,雷虎,上市,2007-06-21,,active,櫃轉市
8034,榮群,上櫃,2004-05-06,,active,掛牌日期來源：ISIN
8036,光華開發科技股份有限公司,興櫃,2003-01-09,,inactive,未取得正式終止日期
8038,長園科技實業股份有限公司,興櫃,2003-01-14,2013-11-21,inactive,終止日推定：次一市場start_date
8038,長園科,上櫃,2013-11-21,,active,掛牌日期來源：ISIN
8039,台虹,上市,2009-12-17,,active,櫃轉市
8040,九暘,上櫃,2007-04-30,,active,掛牌日期來源：ISIN
8041,東元精電股份有限公司,興櫃,2003-01-13,2022-01-13,inactive,終止日推定：次一市場start_date
8041,東元精電,興櫃,2022-01-13,,inactive,未取得正式終止日期
8042,金山電,上櫃,2004-03-22,,active,掛牌日期來源：ISIN
8043,蜜望實,上櫃,2003-10-24,,active,掛牌日期來源：ISIN
8044,網家,上櫃,2005-01-24,,active,掛牌日期來源：ISIN
8045,達運光電股份有限公司,興櫃,2003-01-23,2017-05-22,inactive,終止日推定：次一市場start_date
8045,達運光電,興櫃,2017-05-22,2024-12-11,inactive,終止日推定：次一市場start_date
8045,達運光電,上市,2024-12-11,,active,
8046,南電,上市,2006-04-07,,active,
8047,星雲,上櫃,2004-02-09,,active,掛牌日期來源：ISIN
8048,德勝科技股份有限公司,興櫃,2003-01-14,2009-09-08,inactive,終止日推定：次一市場start_date
8048,德勝,上櫃,2009-09-08,,active,掛牌日期來源：ISIN
8049,晶采,上櫃,2004-02-02,,active,掛牌日期來源：ISIN
8050,廣積,上櫃,2003-10-24,,active,掛牌日期來源：ISIN
8054,安國,上櫃,2004-11-08,,active,掛牌日期來源：ISIN
8056,達虹科技股份有限公司,興櫃,2003-01-23,,inactive,未取得正式終止日期
8058,耐特,興櫃,2025-07-15,,active,
8059,凱碩科技,興櫃,2008-02-12,2010-03-16,inactive,終止日推定：次一市場start_date
8059,凱碩,上櫃,2010-03-16,,active,掛牌日期來源：ISIN
8064,東捷,上櫃,2006-09-25,,active,掛牌日期來源：ISIN
8065,天瑞企業股份有限公司,興櫃,2003-01-23,,inactive,未取得正式終止日期
8066,來思達,上櫃,2004-12-24,,active,掛牌日期來源：ISIN
8067,志旭,上櫃,2004-04-23,,active,掛牌日期來源：ISIN
8068,全達,上櫃,2004-03-25,,active,掛牌日期來源：ISIN
8069,元太,上櫃,2004-03-30,,active,掛牌日期來源：ISIN
8070,長華*,上市,2007-12-31,,active,櫃轉市
8071,能率網通,上櫃,2003-12-29,,active,掛牌日期來源：ISIN
8072,陞泰,上市,2005-08-19,,active,櫃轉市
8074,鉅橡,上櫃,2004-01-27,,active,掛牌日期來源：ISIN
8076,伍豐,上櫃,2003-12-15,,active,掛牌日期來源：ISIN
8077,洛碁,上櫃,2004-12-06,,active,掛牌日期來源：ISIN
8078,華寶,上市,2003-12-09,,inactive,未取得正式終止日期
8080,泰霖,上櫃,2021-04-07,,active,掛牌日期來源：ISIN
8081,致新,上市,2008-12-30,,active,櫃轉市
