market,date,rank,code,name,trade_value,trade_volume_shares,closing_price,change,transactions
TWSE,2025-05-19,12,2382,廣達,4589675439.0,16998444.0,266.0,9.0,21240.0
TWSE,2025-05-19,13,2408,南亞科,3937848631.0,88048148.0,43.95,1.7,38962.0
TWSE,2025-05-19,14,6215,和椿,3804514308.0,33535091.0,108.0,5.0,21969.0
TWSE,2025-05-19,15,2882,國泰金,3563387070.0,58314156.0,60.5,2.5,46787.0
TWSE,2025-05-19,16,1513,中興電,3508705205.0,22973315.0,151.5,0.5,19187.0
TWSE,2025-05-19,17,2324,仁寶,3409956210.0,117701028.0,29.15,1.35,46380.0
TWSE,2025-05-19,18,3231,緯創,3389117889.0,30609700.0,109.0,2.0,17407.0
TWSE,2025-05-19,19,1519,華城,3159202739.0,6421835.0,480.5,15.5,8449.0
TWSE,2025-05-19,20,2891,中信金,3062109138.0,73843276.0,41.5,0.5,22736.0
TPEx,2025-05-20,1,5274,信驊,3490365000.0,936000.0,3675.0,220.0,845.0
TPEx,2025-05-20,2,4979,華星光,2947531000.0,17421000.0,167.0,2.5,11770.0
TPEx,2025-05-20,3,3529,力旺,2743795000.0,1119000.0,2365.0,-25.0,1077.0
TPEx,2025-05-20,4,3163,波若威,2712482500.0,16137000.0,165.0,0.0,10745.0
TPEx,2025-05-20,5,3131,弘塑,2132665000.0,1984000.0,1085.0,30.0,1758.0
TPEx,2025-05-20,6,8299,群聯,1813404500.0,3582000.0,504.0,17.0,3017.0
TPEx,2025-05-20,7,6290,良維,1811259100.0,18025000.0,101.5,5.2,9863.0
TPEx,2025-05-20,8,6148,驊宏資,1365137700.0,20425000.0,68.4,4.4,13067.0
TPEx,2025-05-20,9,3211,順達,1334244500.0,6312000.0,211.0,3.5,4728.0
TPEx,2025-05-20,10,4541,晟田,1309687100.0,24678000.0,51.9,-0.2,14211.0
TPEx,2025-05-20,11,4303,信立,1268561200.0,14823000.0,84.9,1.8,8065.0
TPEx,2025-05-20,12,3379,彬台,1206552000.0,15813000.0,75.0,-0.6,9941.0
TPEx,2025-05-20,13,8069,元太,1189892000.0,5417000.0,218.5,2.0,3675.0
TPEx,2025-05-20,14,6140,訊達,1105853300.0,23445000.0,48.95,4.45,14834.0
TPEx,2025-05-20,15,3293,鈊象,1058983000.0,1227000.0,867.0,12.0,1051.0
TPEx,2025-05-20,16,3324,雙鴻,964842000.0,1702000.0,565.0,5.0,1512.0
TPEx,2025-05-20,17,5483,中美晶,934665000.0,8203000.0,113.0,-2.5,5042.0
TPEx,2025-05-20,18,6223,旺矽,903792000.0,1347000.0,669.0,9.0,1204.0
TPEx,2025-05-20,19,3147,大綜,874018000.0,3847000.0,222.0,-0.5,3089.0
TPEx,2025-05-20,20,00679B,元大美債20年,856053860.0,33111000.0,25.83,0.27,4664.0
TWSE,2025-05-20,1,2330,台積電,23922516474.0,24317788.0,978.0,6.0,46215.0
TWSE,2025-05-20,2,2454,聯發科,7911812063.0,5952630.0,1315.0,5.0,9616.0
TWSE,2025-05-20,3,2615,萬海,7305157828.0,65699262.0,112.0,0.0,27727.0
TWSE,2025-05-20,4,3661,世芯-KY,6790982785.0,2402237.0,2865.0,260.0,10009.0
TWSE,2025-05-20,5,2317,鴻海,6466185354.0,41647356.0,154.0,0.0,29970.0
TWSE,2025-05-20,6,2603,長榮,6343901758.0,24833927.0,257.5,3.0,20179.0
TWSE,2025-05-20,7,2408,南亞科,5598850773.0,125634172.0,45.25,1.3,48673.0
TWSE,2025-05-20,8,6669,緯穎,5217772340.0,2250127.0,2300.0,40.0,5051.0
TWSE,2025-05-20,9,2609,陽明,5201576090.0,62501355.0,83.5,0.2,35834.0
TWSE,2025-05-20,10,6869,雲豹能源,5117482533.0,28305801.0,174.0,3.0,22625.0
TWSE,2025-05-20,11,1503,士電,4325479073.0,22560724.0,184.0,9.5,18803.0
TWSE,2025-05-20,12,4949,有成精密,4155563250.0,77845960.0,55.7,5.0,44012.0
TWSE,2025-05-20,13,2324,仁寶,3416340926.0,116141699.0,28.8,0.35,51337.0
TWSE,2025-05-20,14,3017,奇鋐,3252775359.0,5411507.0,598.0,3.0,6215.0
TWSE,2025-05-20,15,2891,中信金,3049917470.0,73593010.0,41.75,0.25,26393.0
TWSE,2025-05-20,16,2382,廣達,3039921427.0,11318411.0,266.5,0.5,20770.0
TWSE,2025-05-20,17,2059,川湖,2529267660.0,1248495.0,2010.0,45.0,2540.0
TWSE,2025-05-20,18,3450,聯鈞,2480083181.0,11828170.0,206.0,1.5,9255.0
TWSE,2025-05-20,19,3706,神達,2293270313.0,38155994.0,58.7,0.8,22140.0
TWSE,2025-05-20,20,2345,智邦,2256484534.0,3192502.0,704.0,1.0,3828.0
TPEx,2025-05-21,1,5439,高技,3893297500.0,20320000.0,194.5,17.5,8458.0
TPEx,2025-05-21,2,5251,天鉞電,3775332000.0,71429000.0,51.2,0.5,39630.0
TPEx,2025-05-21,3,5274,信驊,3586080000.0,929000.0,3905.0,230.0,877.0
TPEx,2025-05-21,4,8069,元太,2747490500.0,12905000.0,213.5,-5.0,9209.0
TPEx,2025-05-21,5,00679B,元大美債20年,2727270120.0,106987000.0,25.49,-0.34,19602.0
TPEx,2025-05-21,6,3131,弘塑,2533065000.0,2222000.0,1155.0,70.0,1966.0
TPEx,2025-05-21,7,6140,訊達,2272470050.0,45695000.0,49.85,0.9,26004.0
TPEx,2025-05-21,8,3434,哲固,2240746500.0,35282000.0,63.4,1.2,22186.0
TPEx,2025-05-21,9,3529,力旺,1890870000.0,790000.0,2395.0,30.0,749.0
TPEx,2025-05-21,10,6488,環球晶,1728254500.0,5130000.0,331.5,3.0,3856.0
TPEx,2025-05-21,11,6274,台燿,1697503500.0,10323000.0,166.0,9.0,7095.0
TPEx,2025-05-21,12,3211,順達,1654563500.0,8015000.0,209.0,-2.0,5019.0
TPEx,2025-05-21,13,5483,中美晶,1626087500.0,13802000.0,118.0,5.0,6764.0
TPEx,2025-05-21,14,8299,群聯,1563061000.0,3031000.0,513.0,9.0,2533.0
TPEx,2025-05-21,15,4979,華星光,1504384000.0,8978000.0,170.0,3.0,5893.0
TPEx,2025-05-21,16,3324,雙鴻,1476657000.0,2574000.0,575.0,10.0,2026.0
TPEx,2025-05-21,17,4303,信立,1422797600.0,16390000.0,88.2,3.3,8970.0
TPEx,2025-05-21,18,6148,驊宏資,1370677900.0,19918000.0,69.2,0.8,12372.0
TPEx,2025-05-21,19,3293,鈊象,1232293000.0,1433000.0,862.0,-5.0,1252.0
TPEx,2025-05-21,20,3374,精材,1133036500.0,7868000.0,145.0,7.5,4791.0
TWSE,2025-05-21,1,2330,台積電,27418826043.0,27677478.0,990.0,12.0,47842.0
TWSE,2025-05-21,2,3661,世芯-KY,14241943670.0,4891957.0,2980.0,115.0,11480.0
TWSE,2025-05-21,3,2615,萬海,8817218217.0,77226103.0,115.0,3.0,35734.0
TWSE,2025-05-21,4,2383,台光電,6841343551.0,9676436.0,720.0,44.0,13352.0
TWSE,2025-05-21,5,3231,緯創,6321690124.0,55978872.0,113.0,3.5,30372.0
TWSE,2025-05-21,6,2454,聯發科,6053389365.0,4523644.0,1340.0,25.0,8676.0
TWSE,2025-05-21,7,2368,金像電,6017472911.0,25266033.0,244.0,22.0,20648.0
TWSE,2025-05-21,8,2891,中信金,5716212284.0,134205725.0,43.0,1.25,45411.0
TWSE,2025-05-21,9,3017,奇鋐,5330706120.0,8692245.0,619.0,21.0,11243.0
TWSE,2025-05-21,10,2408,南亞科,5284548351.0,118976961.0,43.65,1.6,49936.0
TWSE,2025-05-21,11,2603,長榮,5257261698.0,20529870.0,256.5,1.0,17243.0
TWSE,2025-05-21,12,2609,陽明,4982095852.0,59784492.0,83.3,0.2,32842.0
TWSE,2025-05-21,13,2345,智邦,4627406470.0,6352540.0,735.0,31.0,8420.0
TWSE,2025-05-21,14,2317,鴻海,4611696553.0,29698374.0,155.0,1.0,21779.0
TWSE,2025-05-21,15,2303,聯電,4594760947.0,93873392.0,49.55,1.7,46253.0
TWSE,2025-05-21,16,2882,國泰金,4356245480.0,68991709.0,63.5,2.0,27583.0
TWSE,2025-05-21,17,2382,廣達,4036417221.0,14915626.0,272.0,5.5,16601.0
TWSE,2025-05-21,18,4949,有成精密,4023750009.0,70327184.0,55.2,0.5,37469.0
TWSE,2025-05-21,19,8028,昇陽半導體,3508222847.0,24367810.0,142.0,2.5,17765.0
TWSE,2025-05-21,20,8072,陞泰,3243753233.0,63879993.0,49.2,1.05,35277.0
TPEx,2025-05-22,1,5439,高技,7516543500.0,38055000.0,194.0,-0.5,24133.0
TPEx,2025-05-22,2,8069,元太,5168278500.0,25332000.0,211.5,-2.0,15102.0
TPEx,2025-05-22,3,3131,弘塑,3594905000.0,3022000.0,1215.0,60.0,2738.0
TPEx,2025-05-22,4,6187,萬潤,2562257500.0,8104000.0,326.5,28.5,6279.0
TPEx,2025-05-22,5,00679B,元大美債20年,2190305950.0,88791000.0,24.69,,18532.0
TPEx,2025-05-22,6,4303,信立,2109251900.0,23845000.0,89.5,1.3,14315.0
TPEx,2025-05-22,7,00687B,國泰20年美債,1931866340.0,74585000.0,25.92,-0.51,14062.0
TPEx,2025-05-22,8,2743,山富,1720755500.0,12997000.0,136.0,9.0,9212.0
TPEx,2025-05-22,9,4979,華星光,1641393000.0,9853000.0,166.5,-3.5,6127.0
TPEx,2025-05-22,10,5274,信驊,1557300000.0,409000.0,3810.0,-95.0,390.0
TPEx,2025-05-22,11,00937B,群益ESG投等債20+,1388302850.0,102296000.0,13.58,-0.27,16774.0
TPEx,2025-05-22,12,3529,力旺,1328220000.0,562000.0,2400.0,5.0,522.0
TPEx,2025-05-22,13,3293,鈊象,1285762000.0,1511000.0,848.0,-14.0,1283.0
TPEx,2025-05-22,14,5443,均豪,1207333400.0,15824000.0,77.5,5.0,11021.0
TPEx,2025-05-22,15,5314,世紀*,1184041900.0,18383000.0,65.3,3.5,10118.0
TPEx,2025-05-22,16,3297,杭特,1166574450.0,31588000.0,36.0,-0.3,17096.0
TPEx,2025-05-22,17,5347,世界,1117466500.0,12832000.0,86.6,-3.4,7887.0
TPEx,2025-05-22,18,3707,漢磊,1089189600.0,26659000.0,40.65,0.85,15455.0
TPEx,2025-05-22,19,6488,環球晶,1066126500.0,3310000.0,320.5,-11.0,2487.0
TPEx,2025-05-22,20,2745,五福,1017227500.0,7569000.0,136.0,5.0,5558.0
TWSE,2025-05-22,1,2330,台積電,19321581490.0,19671417.0,982.0,8.0,41571.0
TWSE,2025-05-22,2,2609,陽明,15347096612.0,178996807.0,86.9,3.6,101817.0
TWSE,2025-05-22,3,2615,萬海,13170766241.0,109049142.0,126.5,11.5,66162.0
TWSE,2025-05-22,4,2368,金像電,9069422416.0,36426960.0,250.0,6.0,26642.0
TWSE,2025-05-22,5,2603,長榮,7733225284.0,29888144.0,260.0,3.5,24100.0
TWSE,2025-05-22,6,2882,國泰金,6519751126.0,100036807.0,65.6,2.1,32552.0
TWSE,2025-05-22,7,3661,世芯-KY,6141775040.0,2108393.0,2900.0,80.0,7313.0
TWSE,2025-05-22,8,2891,中信金,5880018817.0,136502547.0,42.9,0.1,30900.0
TWSE,2025-05-22,9,2317,鴻海,5656223455.0,37074612.0,153.0,2.0,31839.0
TWSE,2025-05-22,10,1503,士電,5036157955.0,26461047.0,188.5,7.5,24692.0
TWSE,2025-05-22,11,2454,聯發科,4503198930.0,3388750.0,1325.0,15.0,6631.0
TWSE,2025-05-22,12,6191,精成科,3630954443.0,45498994.0,81.6,7.4,24885.0
TWSE,2025-05-22,13,2303,聯電,3519218842.0,71129562.0,49.45,0.1,27087.0
TWSE,2025-05-22,14,2345,智邦,3378776044.0,4595935.0,743.0,8.0,5272.0
TWSE,2025-05-22,15,3665,貿聯-KY,3171741624.0,5130388.0,617.0,0.0,5408.0
TWSE,2025-05-22,16,2383,台光電,2969018898.0,4144141.0,714.0,6.0,5300.0
TWSE,2025-05-22,17,2408,南亞科,2948279368.0,68745572.0,42.85,0.8,26557.0
TWSE,2025-05-22,18,1519,華城,2941583546.0,6108991.0,474.0,5.0,7100.0
TWSE,2025-05-22,19,1513,中興電,2892859534.0,18797559.0,151.5,0.0,14930.0
TWSE,2025-05-22,20,3017,奇鋐,2876478564.0,4685517.0,615.0,4.0,6386.0
TPEx,2025-05-23,1,4979,華星光,5162668000.0,30121000.0,167.0,0.5,19775.0
TPEx,2025-05-23,2,6187,萬潤,4489815500.0,13380000.0,327.5,1.0,10934.0
TPEx,2025-05-23,3,3131,弘塑,3280350000.0,2660000.0,1230.0,15.0,2366.0
TPEx,2025-05-23,4,6223,旺矽,3240592000.0,4616000.0,708.0,35.0,3964.0
TPEx,2025-05-23,5,1815,富喬,2670607850.0,83359000.0,32.25,1.9,33639.0
TPEx,2025-05-23,6,3163,波若威,2635092000.0,15701000.0,165.0,0.5,10309.0
TPEx,2025-05-23,7,8069,元太,2476208500.0,11831000.0,210.0,-1.5,6990.0
TPEx,2025-05-23,8,5439,高技,2226315500.0,11656000.0,188.5,-5.5,7597.0
TPEx,2025-05-23,9,5251,天鉞電,2188174200.0,40964000.0,52.1,0.4,25698.0
TPEx,2025-05-23,10,5443,均豪,2052974200.0,25780000.0,81.5,4.0,17533.0
TPEx,2025-05-23,11,5274,信驊,1861215000.0,496000.0,3745.0,-65.0,458.0
TPEx,2025-05-23,12,4303,信立,1672037100.0,19248000.0,85.6,-3.9,11832.0
TPEx,2025-05-23,13,3529,力旺,1591355000.0,683000.0,2300.0,-100.0,660.0
TPEx,2025-05-23,14,6143,振曜,1344926000.0,11294000.0,115.0,-4.0,7034.0
TPEx,2025-05-23,15,3293,鈊象,1341927000.0,1576000.0,842.0,-6.0,1313.0
TPEx,2025-05-23,16,3211,順達,1177899500.0,5791000.0,201.5,-6.0,3571.0
TPEx,2025-05-23,17,3434,哲固,1161382900.0,18460000.0,62.6,2.3,12512.0
TPEx,2025-05-23,18,3147,大綜,1128417000.0,4943000.0,227.0,0.0,3919.0
TPEx,2025-05-23,19,6274,台燿,1062753500.0,6584000.0,161.0,-4.5,4261.0
TPEx,2025-05-23,20,00679B,元大美債20年,964915340.0,38805000.0,24.82,0.13,6592.0
TWSE,2025-05-23,1,2615,萬海,24029926762.0,186870400.0,126.5,0.0,107163.0
TWSE,2025-05-23,2,2330,台積電,23343468899.0,23744132.0,984.0,2.0,46204.0
TWSE,2025-05-23,3,2609,陽明,13351530591.0,157042134.0,83.7,3.2,92985.0
TWSE,2025-05-23,4,3661,世芯-KY,10117475995.0,3441375.0,2970.0,70.0,8517.0
TWSE,2025-05-23,5,2603,長榮,7231631000.0,27921207.0,256.0,4.0,22069.0
TWSE,2025-05-23,6,6191,精成科,7093239443.0,84031001.0,86.8,5.2,55013.0
TWSE,2025-05-23,7,2454,聯發科,5879825325.0,4462357.0,1315.0,10.0,11447.0
TWSE,2025-05-23,8,2891,中信金,5281122163.0,122713094.0,42.8,0.1,29184.0
TWSE,2025-05-23,9,2882,國泰金,4715237955.0,70895243.0,65.7,0.1,24523.0
TWSE,2025-05-23,10,6669,緯穎,4704347850.0,2052092.0,2280.0,60.0,13140.0
TWSE,2025-05-23,11,3533,嘉澤,4096890415.0,3023057.0,1340.0,55.0,5069.0
TWSE,2025-05-23,12,2383,台光電,4074273127.0,5734837.0,710.0,4.0,6785.0
TWSE,2025-05-23,13,3037,欣興,4015177987.0,37781246.0,106.0,4.0,23366.0
TWSE,2025-05-23,14,1503,士電,3857354775.0,19964499.0,194.5,6.0,19241.0
TWSE,2025-05-23,15,2303,聯電,3491384870.0,71795460.0,48.05,1.4,37937.0
TWSE,2025-05-23,16,2317,鴻海,3464814657.0,22518013.0,154.0,1.0,16196.0
TWSE,2025-05-23,17,2368,金像電,3301420789.0,13465177.0,243.5,6.5,10058.0
TWSE,2025-05-23,18,3017,奇鋐,3289031815.0,5401599.0,603.0,12.0,19165.0
TWSE,2025-05-23,19,3645,達邁,3229269187.0,50692509.0,62.0,0.9,33092.0
TWSE,2025-05-23,20,2345,智邦,3042238043.0,4147955.0,726.0,17.0,6298.0
TPEx,2025-05-26,1,6223,旺矽,5895714000.0,7827000.0,752.0,44.0,6557.0
TPEx,2025-05-26,2,4931,新盛力,3165969200.0,35861000.0,88.3,5.0,23080.0
TPEx,2025-05-26,3,5439,高技,2316257000.0,12459000.0,180.0,-8.5,7555.0
TPEx,2025-05-26,4,6517,保勝光學,2172318500.0,28045000.0,79.6,6.2,17628.0
TPEx,2025-05-26,5,3294,英濟,1928672650.0,53384000.0,37.6,3.4,28496.0
TPEx,2025-05-26,6,00679B,元大美債20年,1824748940.0,74222000.0,24.55,-0.27,14233.0
TPEx,2025-05-26,7,3529,力旺,1771695000.0,779000.0,2280.0,-20.0,683.0
TPEx,2025-05-26,8,6187,萬潤,1642262000.0,5155000.0,313.0,-14.5,3914.0
TPEx,2025-05-26,9,4979,華星光,1602177500.0,9600000.0,168.5,1.5,5989.0
TPEx,2025-05-26,10,1815,富喬,1594655600.0,49373000.0,32.5,0.25,19168.0
TPEx,2025-05-26,11,3131,弘塑,1260605000.0,1036000.0,1200.0,-30.0,930.0
TPEx,2025-05-26,12,3211,順達,1189084500.0,5955000.0,200.5,-1.0,3780.0
TPEx,2025-05-26,13,00687B,國泰20年美債,1171589190.0,45322000.0,25.81,-0.24,9102.0
TPEx,2025-05-26,14,5347,世界,1116942200.0,12976000.0,87.5,0.6,6370.0
TPEx,2025-05-26,15,3163,波若威,1105447000.0,6663000.0,167.0,2.0,4576.0
TPEx,2025-05-26,16,8069,元太,1076137500.0,5105000.0,210.5,0.5,3644.0
TPEx,2025-05-26,17,3297,杭特,1064869950.0,25251000.0,43.55,3.95,12110.0
TPEx,2025-05-26,18,5274,信驊,1038100000.0,277000.0,3750.0,5.0,259.0
TPEx,2025-05-26,19,6510,精測,1009831000.0,1159000.0,860.0,29.0,1103.0
TPEx,2025-05-26,20,6104,創惟,984368500.0,5834000.0,166.0,-0.5,3904.0
TWSE,2025-05-26,1,2330,台積電,20460682166.0,20906797.0,976.0,8.0,31349.0
TWSE,2025-05-26,2,2615,萬海,12963301453.0,105505393.0,117.0,9.5,60483.0
TWSE,2025-05-26,3,2454,聯發科,10251122085.0,7955667.0,1280.0,35.0,29930.0
TWSE,2025-05-26,4,6669,緯穎,6956796155.0,2953839.0,2370.0,90.0,7384.0
TWSE,2025-05-26,5,2882,國泰金,6478835717.0,99805936.0,63.0,2.7,32972.0
TWSE,2025-05-26,6,3231,緯創,6347389173.0,55235767.0,116.0,3.0,27491.0
TWSE,2025-05-26,7,3661,世芯-KY,6313727415.0,2183706.0,2855.0,115.0,9967.0
TWSE,2025-05-26,8,6191,精成科,5866964600.0,66578242.0,89.3,2.5,40767.0
TWSE,2025-05-26,9,4949,有成精密,5798189025.0,92319860.0,61.1,1.1,49148.0
TWSE,2025-05-26,10,2891,中信金,5510199553.0,130538879.0,41.35,1.45,40525.0
TWSE,2025-05-26,11,3706,神達,5374319364.0,85893362.0,62.9,3.3,43760.0
TWSE,2025-05-26,12,2609,陽明,4596754203.0,55414145.0,83.0,0.7,31201.0
TWSE,2025-05-26,13,2317,鴻海,4448552234.0,28992215.0,153.0,1.0,18855.0
TWSE,2025-05-26,14,2368,金像電,4126561474.0,16818279.0,243.0,0.5,11541.0
TWSE,2025-05-26,15,6515,穎崴,3963122305.0,3816798.0,1065.0,93.0,7925.0
TWSE,2025-05-26,16,2303,聯電,3794021497.0,79080596.0,47.1,0.95,30909.0
TWSE,2025-05-26,17,3017,奇鋐,2902692810.0,4810116.0,603.0,0.0,5641.0
TWSE,2025-05-26,18,3665,貿聯-KY,2896304675.0,4566269.0,630.0,5.0,6183.0
TWSE,2025-05-26,19,2603,長榮,2872918485.0,11250473.0,253.0,3.0,10243.0
TWSE,2025-05-26,20,6213,聯茂,2673823160.0,30854540.0,89.3,8.1,24527.0
TPEx,2025-05-27,1,1815,富喬,5553598900.0,165153000.0,32.75,0.25,63068.0
TPEx,2025-05-27,2,3379,彬台,3193262000.0,41209000.0,74.8,-2.7,24238.0
TPEx,2025-05-27,3,4749,新應材,2523268000.0,4203000.0,610.0,45.0,3529.0
TPEx,2025-05-27,4,4931,新盛力,2349522600.0,26592000.0,87.5,-0.8,16868.0
TPEx,2025-05-27,5,3294,英濟,2265353600.0,59877000.0,38.45,0.85,30949.0
TPEx,2025-05-27,6,3363,上詮,2189697000.0,9002000.0,236.0,-7.5,6995.0
TPEx,2025-05-27,7,3131,弘塑,1936540000.0,1601000.0,1175.0,-25.0,1396.0
TPEx,2025-05-27,8,6223,旺矽,1885952000.0,2523000.0,745.0,-7.0,2172.0
TPEx,2025-05-27,9,00679B,元大美債20年,1854830390.0,74605000.0,25.06,0.51,8421.0
TPEx,2025-05-27,10,4979,華星光,1778743500.0,10680000.0,165.0,-3.5,7256.0
TPEx,2025-05-27,11,5439,高技,1760777000.0,9837000.0,178.0,-2.0,5799.0
TPEx,2025-05-27,12,3297,杭特,1688615900.0,36787000.0,44.4,0.85,18946.0
TPEx,2025-05-27,13,4772,台特化,1526380500.0,6805000.0,219.0,0.0,5459.0
TPEx,2025-05-27,14,6187,萬潤,1460336500.0,4615000.0,311.0,-2.0,3739.0
TPEx,2025-05-27,15,5347,世界,1437722200.0,16818000.0,85.0,-2.5,8918.0
TPEx,2025-05-27,16,8069,元太,1332686500.0,6341000.0,210.0,-0.5,3528.0
TPEx,2025-05-27,17,00687B,國泰20年美債,1315493820.0,50326000.0,26.3,0.49,5375.0
TPEx,2025-05-27,18,3163,波若威,1222918000.0,7420000.0,163.0,-4.0,5334.0
TPEx,2025-05-27,19,3709,鑫聯大投控,1214751050.0,26908000.0,43.0,0.3,12732.0
TPEx,2025-05-27,20,8299,群聯,1000098500.0,2028000.0,491.5,-4.0,1783.0
TWSE,2025-05-27,1,2330,台積電,28842510221.0,29843876.0,965.0,11.0,86318.0
TWSE,2025-05-27,2,2615,萬海,13015105994.0,110142241.0,118.0,1.0,47424.0
TWSE,2025-05-27,3,2882,國泰金,8965939992.0,141733217.0,62.2,0.8,47202.0
TWSE,2025-05-27,4,6191,精成科,8649139905.0,91769905.0,95.1,5.8,56988.0
TWSE,2025-05-27,5,2454,聯發科,8471750200.0,6608314.0,1280.0,0.0,11687.0
TWSE,2025-05-27,6,3037,欣興,7492798745.0,68253739.0,110.5,6.5,36458.0
TWSE,2025-05-27,7,2891,中信金,6916639621.0,168049223.0,40.8,0.55,54220.0
TWSE,2025-05-27,8,3661,世芯-KY,5693443725.0,1980458.0,2860.0,5.0,4437.0
TWSE,2025-05-27,9,6669,緯穎,5629172325.0,2392777.0,2325.0,45.0,6387.0
TWSE,2025-05-27,10,3706,神達,5615635244.0,89564572.0,61.0,1.9,47869.0
TWSE,2025-05-27,11,2609,陽明,4900747127.0,60073015.0,82.0,1.0,33261.0
TWSE,2025-05-27,12,2303,聯電,4649489350.0,99894392.0,46.0,1.1,53286.0
TWSE,2025-05-27,13,2317,鴻海,4221069063.0,27594038.0,152.0,1.0,19732.0
TWSE,2025-05-27,14,2603,長榮,3970856346.0,15762398.0,253.0,0.0,13597.0
TWSE,2025-05-27,15,6213,聯茂,3657291773.0,40268692.0,89.8,0.5,35050.0
TWSE,2025-05-27,16,2890,永豐金,3332160137.0,142909186.0,23.4,0.0,29531.0
TWSE,2025-05-27,17,6781,AES-KY,3313063830.0,3231642.0,1025.0,5.0,3838.0
TWSE,2025-05-27,18,5871,中租-KY,3297373852.0,26630836.0,122.5,1.5,10050.0
TWSE,2025-05-27,19,2357,華碩,3042851656.0,4965646.0,608.0,19.0,8194.0
TWSE,2025-05-27,20,3231,緯創,3025072585.0,26255566.0,115.0,1.0,13322.0
TPEx,2025-05-28,1,1815,富喬,7990479350.0,228854000.0,35.3,2.55,80492.0
TPEx,2025-05-28,2,6274,台燿,3032640500.0,18105000.0,167.0,8.0,11101.0
TPEx,2025-05-28,3,3131,弘塑,2602365000.0,2123000.0,1225.0,50.0,1742.0
TPEx,2025-05-28,4,4749,新應材,2214114000.0,3526000.0,618.0,8.0,3013.0
TPEx,2025-05-28,5,6223,旺矽,2162871000.0,2855000.0,751.0,6.0,2356.0
TPEx,2025-05-28,6,6517,保勝光學,2036721300.0,25474000.0,79.0,2.5,17090.0
TPEx,2025-05-28,7,5439,高技,1975706500.0,10918000.0,177.0,-1.0,7104.0
TPEx,2025-05-28,8,4931,新盛力,1864679400.0,21330000.0,85.6,-1.9,13567.0
TPEx,2025-05-28,9,4303,信立,1669851400.0,19607000.0,82.3,2.5,9367.0
TPEx,2025-05-28,10,6290,良維,1526438900.0,16042000.0,95.4,-4.4,8711.0
TPEx,2025-05-28,11,5347,世界,1476943100.0,17683000.0,83.3,-1.7,9134.0
TPEx,2025-05-28,12,3529,力旺,1455010000.0,624000.0,2345.0,50.0,591.0
TPEx,2025-05-28,13,5274,信驊,1372100000.0,364000.0,3780.0,75.0,343.0
TPEx,2025-05-28,14,8069,元太,1353552500.0,6439000.0,208.0,-2.0,3482.0
TPEx,2025-05-28,15,4979,華星光,1244767000.0,7575000.0,161.0,-4.0,5223.0
TPEx,2025-05-28,16,3363,上詮,1146211000.0,4965000.0,225.0,-11.0,3906.0
TPEx,2025-05-28,17,3379,彬台,1098589500.0,14507000.0,74.5,-0.3,9013.0
TPEx,2025-05-28,18,6187,萬潤,1086971000.0,3451000.0,314.0,3.0,2841.0
TPEx,2025-05-28,19,8299,群聯,1043219500.0,2100000.0,491.0,-0.5,1739.0
TPEx,2025-05-28,20,4510,高鋒,986100700.0,18822000.0,51.0,0.2,10482.0
TWSE,2025-05-28,1,2330,台積電,31118692765.0,31929816.0,967.0,2.0,37776.0
TWSE,2025-05-28,2,2454,聯發科,11272137395.0,8817184.0,1280.0,0.0,17752.0
TWSE,2025-05-28,3,2615,萬海,10009960045.0,86402523.0,112.5,5.5,38447.0
TWSE,2025-05-28,4,2882,國泰金,8332613737.0,134495389.0,61.2,1.0,58604.0
TWSE,2025-05-28,5,3037,欣興,8222139681.0,74406490.0,109.5,1.0,38171.0
TWSE,2025-05-28,6,2891,中信金,8030421355.0,194365202.0,41.1,0.3,46364.0
TWSE,2025-05-28,7,3661,世芯-KY,6649431105.0,2292658.0,2855.0,5.0,5409.0
TWSE,2025-05-28,8,6191,精成科,5816307756.0,60424066.0,96.3,1.2,34305.0
TWSE,2025-05-28,9,6669,緯穎,5768629090.0,2421423.0,2380.0,55.0,5290.0
TWSE,2025-05-28,10,2609,陽明,5673482447.0,69555459.0,81.3,0.7,30194.0
TWSE,2025-05-28,11,2408,南亞科,5054215016.0,117457696.0,41.7,0.25,46900.0
TWSE,2025-05-28,12,2317,鴻海,4842901295.0,31758614.0,152.0,0.0,20993.0
TWSE,2025-05-28,13,2303,聯電,4617542050.0,98207783.0,47.05,1.05,30701.0
TWSE,2025-05-28,14,2603,長榮,4580911662.0,18242127.0,249.0,4.0,14619.0
TWSE,2025-05-28,15,2382,廣達,4430108583.0,16418514.0,269.0,3.0,18840.0
TWSE,2025-05-28,16,3017,奇鋐,3921482247.0,6350672.0,614.0,6.0,9061.0
TWSE,2025-05-28,17,2383,台光電,3806818954.0,5294655.0,721.0,15.0,6591.0
TWSE,2025-05-28,18,2368,金像電,3775809426.0,15341379.0,246.5,3.0,11238.0
TWSE,2025-05-28,19,3004,豐達科,3632834433.0,23142994.0,153.0,8.0,14735.0
TWSE,2025-05-28,20,2376,技嘉,3586820265.0,13354586.0,270.0,13.5,12204.0
TPEx,2025-05-29,1,1815,富喬,5951748600.0,171263000.0,35.1,-0.2,62233.0
TPEx,2025-05-29,2,6223,旺矽,4008891000.0,5143000.0,795.0,44.0,4506.0
TPEx,2025-05-29,3,5439,高技,3224506500.0,18352000.0,179.0,2.0,10702.0
